nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
837,BenoemdTerrein,"Een STANDPLAATS, LIGPLAATS, of een OVERIG BENOEMD TERREIN.",Class,,{73F1C4A1-481E-4052-A372-1A0895ED1295},,archief,,,,,,,,,,,,20022026-121457,
838,GebouwdObject,Een VERBLIJFSOBJECT of een OVERIG GEBOUWD OBJECT,Class,,{752621CC-D5CA-4f4c-A937-AF6C84E6ADED},,archief,,,,,,,,,,,,20022026-121457,
839,Verblijfsobject,"De kleinste binnen één of meer panden gelegen en voor woon -, bedrijfsmatige, of recreatieve doeleinden geschikte eenheid van gebruik die ontsloten wordt via een eigen afsluitbare toegang vanaf de openbare weg, een erf of een gedeelde verkeersruimte, onderwerp kan zijn van goederenrechtelijke rechtshandelingen en in functioneel opzicht zelfstandig is.",Class,,{A33151CE-37B2-4026-B0AF-B541687B5B7C},,archief,,,,,,,,,,,,20022026-121457,
840,Gemeente,"Een gedeelte van het grondgebied van Nederland, ingesteld op basis van artikel 123 van de Grondwet.",Class,,{B0D9792B-46E7-4b88-B267-C72691616733},,archief,,,,,,,,,,,,20022026-121457,
841,Standplaats,"Een door het bevoegde gemeentelijke orgaan als zodanig aangewezen terrein of gedeelte daarvan dat bestemd is voor het permanent plaatsen van een niet direct en niet duurzaam met de aarde verbonden en voor woon -, bedrijfsmatige, of recreatieve doeleinden geschikte ruimte.",Class,,{B1C6CA45-49C9-45f0-8B14-A721AD505C50},,archief,,,,,,,,,,,,20022026-121457,
842,AdresseerbaarObjectAanduiding,"Een door het bevoegde gemeentelijke orgaan als zodanig toegekende aanduiding van een VERBLIJFSOBJECT, een STANDPLAATS of een LIGPLAATS.",Class,,{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,archief,,,,,,,,,,,,20022026-121457,
843,Ligplaats,"Definitie
Een ligplaats is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen plaats in het water al dan niet aangevuld met een op de oever aanwezig terrein of een gedeelte daarvan, die bestemd is voor het permanent afmeren van een voor woon-, bedrijfsmatige of recreatieve doeleinden geschikt drijvend object

Beschrijving
Een plaats in het water met soms ook een (deel van een) terrein op de oever. Deze plaats moet kunnen worden gebruikt door een drijvend object dat langere tijd daar wordt vastgemaakt. Het drijvende object moet geschikt zijn om in te wonen, om een bedrijf in te hebben of om voor plezier in te verblijven. Bijvoorbeeld een woonboot. De gemeente mag zeggen of er voor de BAG ergens een ligplaats komt.",Class,,{F4978264-32A5-4e70-97A8-D142B64400A8},,archief,,,,,,,,,,,,20022026-121457,
844,OpenbareRuimte,Een door het bevoegde gemeentelijke orgaan als zodanig aangewezen en van een naam voorziene buitenruimte die binnen één woonplaats is gelegen,Class,,{FB13857C-C695-4b53-8060-BACFA0E16950},,archief,,,,,,,,,,,,20022026-121457,
845,KadastraleOnroerendeZaakAantekening,"Aanduiding van het feit, genoemd in een Stuk, dat betrekking heeft op een onroerende zaak en dat gevolgen kan hebben voor de uitoefening van rechten op de onroerende zaak.",Class,,{0BC18F79-3560-4e43-8154-7CCDC7D67A03},,RSGB Model,,,,,,,,,,,,20022026-121457,
846,KadastraalPerceel,"Een KADASTRALE ONROERENDE ZAAK dat een kadastraal geïdentificeerd en met kadastrale grenzen begrensd deel van het Nederlands grondgebied betreft (art. 1 lid 1 Kadasterwet). 
",Class,,{172AFD36-B400-4660-BFAC-4BBC1077D666},,RSGB Model,,,,,,,,,,,,20022026-121457,
847,OverigBouwwerk,"Met de aarde verbonden duurzaam bouwwerk, dat niet valt onder de definities van een pand of kunstwerk. ",Class,,{1DA7BC25-CF02-4161-B9A2-DE0BE27C5254},,RSGB Model,,,,,,,,,,,,20022026-121457,
848,Tenaamstelling,"Een TENAAMSTELLING  vormt de relatie tussen een Recht en een Persoon en geeft aan welk recht, met uitzondering van hypotheek en beslag, door een Persoon wordt uitgeoefend op een Kadastraal object. ",Class,,{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},,RSGB Model,,,,,,,,,,,,20022026-121457,
849,Overbruggingsdeel,"Onderdeel van een beweegbare of vaste verbinding tussen twee punten, die door water, een weg of anderszins gescheiden zijn, dat essentieel is voor de constructie.",Class,,{2E45A5F3-A685-48c5-98D4-794BE382891E},,RSGB Model,,,,,,,,,,,,20022026-121457,
850,Kunstwerkdeel,"Onderdeel van een civiel-technisch werk voor de infrastructuur van wegen, water, spoorbanen, waterkeringen en/of leidingen.",Class,,{2EC96974-F21E-4bdb-AF4D-30D7091F5645},,RSGB Model,,,,,,,,,,,,20022026-121457,
851,Briefadres,Een briefadres is een adres waar door de overheid verzonden stukken voor een persoon in ontvangst wordt genomen.,Class,,{3015DCE3-7C05-4160-A717-533553258C15},,RSGB Model,,,,,,,,,,,,20022026-121457,
852,Zekerheidsrecht,Een zekerheidsrecht is een beperkt recht (hypotheek) of een beperking (beslag).,Class,,{3397A5B5-E789-46e6-8559-C528EA55F830},,RSGB Model,,,,,,,,,,,,20022026-121457,
853,NietNatuurlijkPersoon,Een INGESCHREVEN NIET-NATUURLIJK PERSOON of een ANDER BUITENLANDS NIET-NATUURLIJK PERSOON,Class,,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},,RSGB Model,,,,,,,,,,,,20022026-121457,
854,MaatschappelijkeActiviteit,"Een verband tussen één of meer personen met voldoende mate van zelfstandigheid, inbreng van arbeid of middelen, winstoogmerk en extern optreden (i.g.v. een onderneming) dan wel een in een organisatorisch verband, dat toebehoort aan een niet-natuurlijk persoon welke registratieplichtig is, uitgeoefende activiteit die niet valt onder de criteria voor onderneming of bedrijfsmatigheid welke adresseerbaar is middels ofwel een vestiging ofwel het adres van een bepaalde vertegenwoordiger (i.g.v. een niet-ondernemings-activiteit).",Class,,{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},,RSGB Model,,,,,,,,,,,,20022026-121457,
855,AdresBuitenland,"Toevoeging uit stelselcatalogus

",Class,,{3E5B2877-D6CC-487e-BD79-042E32D17550},,RSGB Model,,,,,,,,,,,,20022026-121457,
856,Inrichtingselement,"Ruimtelijk object al dan niet ter detaillering dan wel ter inrichting van de
overige benoemde ruimtelijke objecten of een ander inrichtingselement.",Class,,{4DA0EB59-963C-4558-B763-44F542BC8D89},,RSGB Model,,,,,,,,,,,,20022026-121457,
857,Gebied,"Een aaneengesloten gedeelte van een wijk, waarvan de grenzen zo veel mogelijk gebaseerd zijn op topografische elementen.",Class,,{5835F691-4452-44de-A1E9-07088AC16D69},,RSGB Model,,,,,,,,,,,,20022026-121457,
858,Nationaliteit,"De hoedanigheid van tot een bepaalde natie te behoren.
Het wettelijk onderdaan zijn van een bepaalde staat (staatsburgerschap).
Nationale oorsprong.
De rechtsverhouding tussen de betrokkene en de staat.
",Class,,{69B41CDD-C3F1-449b-92B4-8F7657840646},,RSGB Model,,,,,,,,,,,,20022026-121457,
859,Huishouden,"Een duurzame samenlevingsvorm van een of meer natuurlijke personen binnen een VERBLIJFSOBJECT, STANDPLAATS of LIGPLAATS.",Class,,{6FB0A5B7-7B5F-437f-A462-4B1EADB964E4},,RSGB Model,,,,,,,,,,,,20022026-121457,
860,Gebouwinstallatie,"Een component aan de buitenzijde van een gebouw, die het aanzicht van het gebouw mede bepaalt.",Class,,{6FDC646C-F9E2-4610-8FFE-1ECFA99FFBD7},,RSGB Model,,,,,,,,,,,,20022026-121457,
861,Aantekening,Een Aantekening is een aanvulling op de registratie van een registergoed met betrekking tot feiten die gevolgen kunnen hebben voor de uitoefening van de rechten op dit registergoed.,Class,,{755B80B2-6522-4c58-A998-D3F00859FE78},,RSGB Model,,,,,,,,,,,,20022026-121457,
862,Onbestemd Adres,"*Onbestemd Adres* is een adres-aanduiding die officieel door een bevoegde gemeentelijke instantie is vastgelegd, maar waarbij niet kan worden vastgesteld dat het een regulier woon- of verblijfsadres betreft.",Class,,{75E93FC5-3EF8-40b6-B170-ED5A2C36B354},,RSGB Model,,,,,,,,,,,,20022026-121457,
863,OverigeAdresseerbaarObjectAanduiding,Een door de gemeenteraad als zodanig toegekende aanduiding van een overig gebouwd object of een overig benoemd terrein.,Class,,{7B33EB93-BAD8-4b36-90A1-B3909415EDC3},,RSGB Model,,,,,,,,,,,,20022026-121457,
864,OndersteunendWaterdeel,Object dat in het kader van de waterhuishouding periodiek gedeeltelijk of geheel met water is bedekt.,Class,,{7B92809F-CFAE-4be8-BE3A-4E4B94E83F52},,RSGB Model,,,,,,,,,,,,20022026-121457,
865,WOZ-Waarde,De op grond van de Wet WOZ vastgestelde waarde van het WOZ-object naar de genoemde waardepeildatum.,Class,,{7C387F42-EC1A-4a78-B09B-533AAB03C0C2},,RSGB Model,,,,,,,,,,,,20022026-121457,
866,OverigGebouwdObject,"De kleinste eenheid van gebruik, geen verblijfsobject zijnde, binnen een bij de totstandkoming functioneel en bouwkundig constructief zelfstandige eenheid die direct en duurzaam met de aarde is verbonden.",Class,,{7CDF37D9-26D7-46a5-9CF3-392601BDCECA},,RSGB Model,,,,,,,,,,,,20022026-121457,
867,Appartementsrecht,"Een KADASTRALE ONROERENDE ZAAK dat een aandeel is in de 
goederen die in de splitsing zijn betrokken, dat de bevoegdheid omvat tot het uitsluitend gebruik van bepaalde gedeelten van het gebouw die blijkens hun inrichting bestemd zijn of worden om als afzonderlijk geheel te worden 
gebruikt (art. 5:106 lid 4 BW).",Class,,{869E0A04-A663-4839-970D-7FB82DF6C317},,RSGB Model,,,,,,,,,,,,20022026-121457,
868,ZakelijkRecht,"Het eigendom van, of een beperkt recht van een natuurlijk of niet-natuurlijk persoon (PERSOON) op, een onroerende zaak (met uitzondering van hypotheken en beslagen).",Class,,{8C809341-AC60-4378-8BA0-0843E8C06AF3},,RSGB Model,,,,,,,,,,,,20022026-121457,
869,KadastraleOnroerendeZaak,Een geregistreerd goed waarvoor bij overdracht of vestiging van rechten inschrijving in de openbare registers van het Kadaster is vereist zijnde een KADASTRAAL PERCEEL of een APPARTEMENTSRECHT.,Class,,{9775E778-DBF8-4122-94CE-551466B62F46},,RSGB Model,,,,,,,,,,,,20022026-121457,
870,Vegetatieobject,Solitair vegetatieobject of lijn- of vlakvormige groep gelijksoortige vegetatieobjecten met een beperkte omvang.,Class,,{9980DF6D-0C86-4039-8400-C54DAC77FB79},,RSGB Model,,,,,,,,,,,,20022026-121457,
871,Wegdeel,"Kleinste functioneel onafhankelijk stukje van een NEN 3610 Weg,  met gelijkblijvende homogene eigenschappen en relaties en primair bedoeld voor gebruik door weg-, spoor- en vliegverkeer te land ",Class,,{9B0F3F8B-B79B-46f7-BF81-96E4C63B9AC2},,RSGB Model,,,,,,,,,,,,20022026-121457,
872,Rechtspersoon,Een NATUURLIJK PERSOON of een NIET-NATUURLIJK PERSOON,Class,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,RSGB Model,,,,,,,,,,,,20022026-121457,
873,NatuurlijkPersoon,Een INGESCHREVEN PERSOON of ANDER NATUURLIJK PERSOON,Class,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,RSGB Model,,,,,,,,,,,,20022026-121457,
874,Scheiding,"Kunstmatig, meestal lineair obstakel met een werende functie.",Class,,{A637379F-6E1D-47aa-AE75-3E22FE0DC814},,RSGB Model,,,,,,,,,,,,20022026-121457,
875,Verblijfstitel,"Rechtsgrond op basis waarvan men bevoegd is in een land te verblijven.
Opmerkingen obv Key2Burgerzaken:
De verblijfstitel heeft een ingangs- en vervaldatum, datum geldig en een opname datum
RSGB3.0 onderkent alleen Datum einde en Datum ingang. Dat is onvoldoende om volgorde en geldigheid in tijd correct te bepalen
",Class,,{A660422D-E9ED-47c9-9978-480E57572775},,RSGB Model,,,,,,,,,,,,20022026-121457,
876,IngeschrevenPersoon,Een INGEZETENE of NIET-INGEZETENE,Class,,{AF9534B0-7CBD-4061-9276-A7B6698B383A},,RSGB Model,,,,,,,,,,,,20022026-121457,
877,Spoor,"De as van het spoor, dat wil zeggen het midden van twee stalen staven op een onderling vaste afstand, waarover trein, tram, of sneltram rijdt.",Class,,{B0EA89D8-EE32-410b-B683-8CA937E5009D},,RSGB Model,,,,,,,,,,,,20022026-121457,
878,Vestiging,Een gebouw of complex van gebouwen waar duurzame uitoefening van de activiteiten van een onderneming of rechtspersoon plaatsvindt.,Class,,{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},,RSGB Model,,,,,,,,,,,,20022026-121457,
879,FunctioneelGebied,Begrensd en benoemd gebied dat door een functionele eenheid beschreven wordt.,Class,,{B8F44180-1F2A-4bbc-8E17-6C472111A92B},,RSGB Model,,,,,,,,,,,,20022026-121457,
880,Appartementsrechtsplitsing,Het recht op een stuk grond of op een gebouw met toebehoren op de daarbij behorende grond met toebehoren is gesplitst in appartementsrechten.,Class,,{C1542AC8-2F3C-4e62-ADFA-A9FB3358DAB1},,RSGB Model,,,,,,,,,,,,20022026-121457,
881,OnbegroeidTerreindeel,"Kleinste functioneel onafhankelijk stukje van een terrein, dat er binnen het objecttype Terrein van NEN 3610 wordt onderscheiden, zonder aaneengesloten vegetatie.",Class,,{C32F1546-F793-4f13-91A4-2047E6DE6E91},,RSGB Model,,,,,,,,,,,,20022026-121457,
882,Ingezetene,"Een individueel menselijk wezen, ingeschreven in het Nederlands Bevolkingsregister.",Class,,{CA19D17F-3EB7-459d-9883-16F0C0B5D35E},,RSGB Model,,,,,,,,,,,,20022026-121457,
883,Reisdocument,Een document dat vereist is voor reizen naar het buitenland,Class,,{CA9BC1BB-D572-4e47-BECF-17CFD379BD6A},,RSGB Model,,,,,,,,,,,,20022026-121457,
884,WOZ-object,De onroerende zaak waarvan op grond van de Wet WOZ de waarde moet worden bepaald en vastgesteld.,Class,,{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},,RSGB Model,,,,,,,,,,,,20022026-121457,
885,OverigBenoemdTerrein,"Een door het bevoegde gemeentelijke orgaan als zodanig aangewezen onbebouwd terrein of een gedeelte daarvan, geen standplaats of gedeelte van een ligplaats zijnde, dat bestemd is voor het gedurende langere tijd verrichten van een maatschappelijke activiteit.",Class,,{CFA3D54E-C8E0-4559-9475-29D31AF2DECD},,RSGB Model,,,,,,,,,,,,20022026-121457,
886,BegroeidTerreindeel,"Kleinste functioneel onafhankelijk stukje van een terrein dat er binnen het objecttype Terrein van NEN 3610 wordt onderscheiden, met aaneengesloten homogene vegetatie.",Class,,{D872C213-09D7-4dca-A020-EA363480FC7D},,RSGB Model,,,,,,,,,,,,20022026-121457,
887,OverigeScheiding,"Kunstmatig, meestal lineair obstakel met een werende functie, met kleinere afmetingen dan toegestaan voor opname in de BGT.",Class,,{EC57B722-D4B4-42d2-AF3C-31E085C63EBB},,RSGB Model,,,,,,,,,,,,20022026-121457,
888,Tunneldeel,"Onderdeel van een kunstmatig aangelegde, kokervormige onderdoorgang, dat essentieel is voor de constructie.",Class,,{EE07AE43-1825-4377-9984-9636AB015C11},,RSGB Model,,,,,,,,,,,,20022026-121457,
889,WOZ-deelobject,"Aanduiding van afzonderlijke elementen (delen van het object, bijzondere waarderelevante factoren) die voor de onderbouwing van de vastgestelde waarde van belang zijn.",Class,,{EEC30588-0E12-41c9-977E-C885A0A7EDC3},,RSGB Model,,,,,,,,,,,,20022026-121457,
890,OndersteunendWegdeel,Een deel van de weg dat niet primair bedoeld is voor gebruik door het verkeer.,Class,,{F55A5977-7E3B-4cf4-B8D1-CFCEECA0DEA1},,RSGB Model,,,,,,,,,,,,20022026-121457,
891,Waterdeel,"Kleinste functioneel onafhankelijk stukje water met gelijkblijvende, homogene eigenschappen en relaties dat er binnen het objecttype Water van NEN 3610 wordt onderscheiden.",Class,,{FD0B5F4D-AE9B-47bd-8C60-031D21AC24B1},,RSGB Model,,,,,,,,,,,,20022026-121457,
892,LocatieaanduidingAdresWOZObject,Nadere aanduiding van het WOZ-object middels een locatieomschrijving van ADRESSEERBAAR OBJECT AANDUIDING.,Class,,{DF81069D-CBE4-433e-AB7C-CB06170275C9},,Relatieklasse,,,,,,,,,,,,20022026-121457,
893,NaamgebruikNatuurlijkPersoon,De naamgegevens waarmee de persoon heeft aangegeven aangeschreven te willen worden,Class,,{02601AC0-9F85-47e3-82AF-7E8D860559F7},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
894,VerblijfsrechtIngeschrevenNatuurlijkPersoon,De gegevens om het verblijfsrecht vast te leggen.,Class,,{0DC6F150-CF59-4376-A5F0-E0B600BE4C53},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
895,OntbindingHuwelijk/geregistreerdPartnerschap,Gegevens over het ontbonden huwelijk of geregistreerd partnerschap.,Class,,{10E7F112-407D-4099-9CC7-F6B53DD094BF},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
896,VerblijfBuitenlandSubject,De gegevens over het verblijf in het buitenland,Class,,{19BA2B32-7BC5-41be-A352-21C41423C4B2},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
897,LocatieKadastraleOnroerendeZaak,Deze wordt gebruikt om één of meer locatieaanduiding(en) van een onroerende zaak weer te geven.,Class,,{1ECAEB3C-EBE2-4afb-8D34-6AFEEFDF3FCA},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
898,NaamAanschrijvingNatuurlijkPersoon,De naamgegevens waarmee de persoon heeft aangegeven aangeschreven te willen worden,Class,,{1F5046AA-A7C3-4146-9C7C-E80AC8F7A2FF},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
899,MigratieIngeschrevenNatuurlijkPersoon,Om gegevens vast te leggen over immigratie en emigratie.,Class,,{21BC7953-0237-44c7-ACA5-8A8BC7AE96AD},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
900,NationaliteitIngeschrevenNatuurlijkPersoon,Gegevens over de nationaliteit.,Class,,{261B509E-6879-4475-B5F8-77E8428816CE},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
901,OverlijdenIngeschrevenNatuurlijkPersoon,Gegevens over het overlijden van de ingeschreven natuurlijk persoon.,Class,,{26BCBA8B-C96C-4fc1-8CC3-40698E0FB71E},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
902,SluitingOfAangaanHuwelijkOfGeregistreerdPartnerschap,Gegevens over het gesloten huwelijk of het aangegane geregistreerd partnerschap.,Class,,{28A0D7C0-DABF-403b-B263-22F424032A28},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
903,SoortSpoor,Gegevens over het soort spoor.,Class,,{2F658B5B-1B89-437e-8EAD-FD544FD62A0A},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
904,NaamNatuurlijkPersoon,Gegevens over de naam van de natuurlijk persoon,Class,,{47AEC100-56C6-4450-B6A2-02C7E420D5EC},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
905,GeboorteIngeschrevenPersoon,Gegevens over de geboorte van de ingeschreven persoon.,Class,,{4904DACB-3C13-43c1-BA00-137D9BFA3856},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
906,SoortOverigBouwwerk,Gegevens over het soort overig bouwwerk.,Class,,{4CB05400-6AE8-44d9-AA8A-5CA84CFB0B6E},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
907,SamengesteldeNaamNatuurlijkPersoon,Gegevens over de naam van de NATUURLIJK PERSOON,Class,,{61321504-DFA1-4b65-853B-88C0581576F9},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
908,SoortKunstwerk,Gegevens over het soort kunstwerk.,Class,,{64D33964-B205-4071-9C0F-00E6AFDACC45},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
909,VerstrekkingsbeperkingPartieelIngeschrevenNatuurlijkPersoon,Een INGESCHREVEN NATUURLIJK PERSOON kan voor één of meerdere partijen kiezen voor wie een verstrekkingsbeperking geldt.,Class,,{8E090A86-8095-458c-B162-B09982158CD5},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
910,Postadres,De gegevens die tezamen een postbusadres of antwoordnummeradres vormen,Class,,{990C2EBD-AB9B-4f3f-AFF0-18BA11A552DA},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
911,KoopsomKadastraleOnroerendeZaak,"Het in een ter inschrijving aangeboden stuk vermelde bedrag, waarvoor 1 of meer onroerende zaken zijn verkregen. ",Class,,{B1CB6F3A-A1F5-43f2-B077-02AD7441B1E3},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
912,NederlandseNationaliteitIngeschrevenPersoon,Gegevens over de nationaliteit.,Class,,{BA5F2281-466D-4c69-9EB8-D10614C5CD8E},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
913,Rekeningnummer,De gegevens inzake de bankrekening waarmee het SUBJECT in de regel financieel communiceert. ,Class,,{BB4BA421-A7D6-4b33-B64A-49AA82C56242},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
914,Adresaanduiding,De adresaanduiding van het WOZ-OBJECT,Class,,{C14C1D0E-2EE3-4d79-B7AB-BC0B7686FEF4},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
915,SoortFunctioneelGebied,Gegevens over het soort functioneel gebied.,Class,,{C2D0F78A-D6FC-4330-B78C-4F4B34EE1349},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
916,SplitsingstekeningReferentie,Verwijzing naar de splitsingstekening behorende bij de APPARTEMENTSRECHTSPLITSING,Class,,{C97E674B-BCBC-45e8-B60C-1E0C7954D751},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
917,GeboorteIngeschrevenNatuurlijkPersoon,Gegevens over de geboorte van de INGESCHREVEN NATUURLIJK PERSOON.,Class,,{C9DD308F-7EA7-4c1a-BC7D-68077692C113},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
918,CorrespondentieadresBuitenland,De gegevens over het buitenlands correspondentie (-post)adres in het buitenland,Class,,{CE58213C-7904-4c04-964C-8CE34C4443DF},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
919,VerblijfBuitenland,De gegevens over het verblijf in het buitenland,Class,,{E3567219-5744-4b70-901D-BAEBD8FF4947},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
920,OverlijdenIngeschrevenPersoon,Gegevens over het overlijden van de ingeschreven persoon.,Class,,{E4578F75-847E-48ef-A91F-EF8B53AEDEC5},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
921,SoortScheiding,Gegevens over de soort scheiding,Class,,{E500F84E-81CE-4984-832E-C3B53D14722A},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
922,VerblijfadresIngeschrevenNatuurlijkPersoon,De gegevens over het verblijf en adres van de INGESCHREVEN NATUURLIJK PERSOON,Class,,{E5E010C2-C1F3-4986-AA9A-C71C19263606},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
923,SBIActiviteitVestiging,Aanduiding van de activiteit (en) van een vestiging  conform de Standaard BedrijfsIndeling ,Class,,{EAD40DDC-9904-4cde-BE9B-2100268E71B7},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
924,HandelsnamenMaatschappelijkeActiviteit,{nog niet in NHR uitgewerkt},Class,,{EAF23F0A-1175-465d-A889-7396B2E18967},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
925,VerblijfadresIngeschrevenPersoon,De gegevens over het verblijf en adres van de INGESCHREVEN PERSOON,Class,,{F6DAC299-3F19-45c6-BFFE-EB38C1C51459},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
926,HandelsnamenVestiging,{nog niet in NHR uitgewerkt},Class,,{FDD9A2C7-930E-4646-B1FE-81060430DC55},,Groepattribuutsoort,,,,,,,,,,,,20022026-121457,
927,Partij,Een PARTIJ die bij de centrale voorzieningen van de BRP bekend is.,Class,,{0F175713-CEAB-4c6e-8A61-27F93C1FC777},,Referentielijsten,,,,,,,,,,,,20022026-121457,
928,Verblijfstitel,Rechtsgrond op basis waarvan men bevoegd is in een land te verblijven.,Class,,{0F51B100-1C60-4d54-9B60-1C9BF9C856A2},,Referentielijsten,,,,,,,,,,,,20022026-121457,
929,AardFiliatie,Een opsomming van redenen waarom kadastrale onroerende zaken aan elkaar gerelateerd kunnen zijn,Class,,{1453EF69-1E5E-49ae-8510-A68652374710},,Referentielijsten,,,,,,,,,,,,20022026-121457,
930,SoortWOZObject,De mogelijke codes  waarin een soort object kan worden uitgedrukt conform de uniforme soort objectcodelijst van de Waarderingskamer,Class,,{3741181A-07D0-4f62-B076-B3318266500F},,Referentielijsten,,,,,,,,,,,,20022026-121457,
931,Land,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{4B2CCD18-9004-4253-B72E-9243F3330F02},,Referentielijsten,,,,,,,,,,,,20022026-121457,
932,KadastraleGemeente,"De mogelijke onderscheiden gedeeltes van het grondgebied van Nederland, volgens de Dienst Kadaster en de Openbare Registers, zoals nader omschreven in het Kadasterbesluit",Class,,{51BA37A4-2E1D-4704-9153-02759084D5E2},,Referentielijsten,,,,,,,,,,,,20022026-121457,
933,Provincie,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{5A8F56B7-AE35-4212-B059-DAD064EDBAB8},,Referentielijsten,,,,,,,,,,,,20022026-121457,
934,RedenVerkrijgingNationaliteit,Tabel waarin de redenen staan voor opname van de Nederlandse nationaliteit.,Class,,{61D1E99C-DF5E-48ee-8BAB-4ACA1745BC7C},,Referentielijsten,,,,,,,,,,,,20022026-121457,
935,Reisdocumentsoort,Een opsomming van de modellen van de Nederlandse reisdocumenten.,Class,,{6B9EC881-1112-44bc-B114-203A793A54B1},,Referentielijsten,,,,,,,,,,,,20022026-121457,
936,AkrKadastraleGemeentecode,De door de Dienst Kadaster onderkende AKR codes voor  kadastrale gemeenten,Class,,{6BA8DD14-1CC9-4669-BDCC-856B5C628D6B},,Referentielijsten,,,,,,,,,,,,20022026-121457,
937,Nationaliteit,De hoedanigheid van tot een bepaalde natie te behoren.,Class,,{71B3BE0D-2BF9-4740-9597-A0EEC75AFE9B},,Referentielijsten,,,,,,,,,,,,20022026-121457,
938,RedenVerliesNationaliteit,Tabel waarin de redenen staan voor beëindiging van de Nederlandse nationaliteit.,Class,,{7F97B43F-CCA1-4bfc-9824-9BEC8D2A70E6},,Referentielijsten,,,,,,,,,,,,20022026-121457,
939,SoortGrootte,Een opsomming van de  soorten grootte zoals die kunnen voorkomen in een aktetekst van het Kadaster  en aanduiden op welke wijze de grootte van een perceel is vastgesteld conform de waardelijst SoortGrootte van het Kadaster,Class,,{9D7F05BF-414E-4071-9E78-FAD2AA21D40E},,Referentielijsten,,,,,,,,,,,,20022026-121457,
940,LandOfgebied,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{A17A01A9-2A4F-46e8-A55A-2B151F8ED46E},,Referentielijsten,,,,,,,,,,,,20022026-121457,
941,Valuta,De hoedanigheid van tot een bepaalde natie te behoren.,Class,,{ABC4F2A1-A1C6-4db4-9227-4D7D63C5F94E},,Referentielijsten,,,,,,,,,,,,20022026-121457,
942,AardZakelijkRecht,Een opsomming van de diverse aarden van het zakelijk rechten zoals door de Dienst Kadaster is onderscheiden.,Class,,{AC4F4A9C-1623-4447-9813-0722CDD58E66},,Referentielijsten,,,,,,,,,,,,20022026-121457,
